Time;U_t;V_t
5.05;0.3567073674397158;-0.8106832228682775
5.0600000000000005;0.3468505282667831;-1.1588095310073476
5.07;0.333574343393118;-1.4939908810722944
5.08;0.31702484931728253;-1.8129365203613854
5.09;0.29738014045364125;-2.1125308258982534
5.1000000000000005;0.27484846437841914;-2.3898636211103437
5.11;0.24966602446979405;-2.642258245189397
5.12;0.22209451570676425;-2.8672974798579425
5.13;0.19241840970765775;-3.0628464837071956
5.14;0.16094202991872772;-3.227073028084165
5.15;0.12798643662202142;-3.358464536838078
5.16;0.09388615818476717;-3.455841882949664
5.17;0.05898580283770888;-3.518369840342693
5.18;0.023636580466874856;-3.545564011830584
5.19;-0.011807224704093351;-3.537294281348067
5.2;-0.04699179968328368;-3.4937846807152133
5.21;-0.08156732889679646;-3.4156097523368483
5.22;-0.11519146645755733;-3.3036874220664654
5.23;-0.14753271998766732;-3.159268464122515
5.24;-0.1782737130908227;-2.9839227085900917
5.25;-0.20711429380636304;-2.77952211694325
5.26;-0.23377445848533965;-2.548220897393045
5.2700000000000005;-0.25799706377134324;-2.292432905535871
5.28;-0.27955029982465257;-2.0148065408699507
5.29;-0.29822990057216475;-1.7181973962304125
5.3;-0.31386106919057943;-1.4056389434569307
5.3100000000000005;-0.3263001047588575;-1.0803115818493436
5.32;-0.33543571257519067;-0.7455103786516054
5.33;-0.3411899818419535;-0.4046116813728572
5.34;-0.34351903155197105;-0.061039187491493896
5.3500000000000005;-0.34241331028513167;0.28177043367730814
5.36;-0.33789755614285916;0.6204018078379672
5.37;-0.3300304115879555;0.9514948940404253
5.38;-0.31890370418262576;1.2717782242704958
5.39;-0.30464139852952105;1.5781011687737154
5.4;-0.28739823149590105;1.8674648945569972
5.41;-0.2673580468324676;2.1370516553205654
5.42;-0.2447318450584502;2.3842521622963915
5.43;-0.21975557154096417;2.606690757202874
5.44;-0.19268766399022694;2.8022482040853545
5.45;-0.16380638591610286;2.9690817725166445
5.46;-0.13340697187475242;3.1056425079081125
5.47;-0.10179861630937807;3.2106895127213853
5.48;-0.06930133530865079;3.283301095880233
5.49;-0.03624273070362503;3.32288268011003
5.5;-0.0029546946058021813;3.329171416580267
5.51;0.030229918736135657;3.3022375104451887
5.5200000000000005;0.0629806145964312;3.2424821584459047
5.53;0.0949725447591812;3.1506322507470887
5.54;0.12588972385747002;3.027731809144869
5.55;0.15542814509082276;2.875130315462069
5.5600000000000005;0.18329876382280813;2.6944680352120645
5.57;0.2092303201001749;2.4876584999143705
5.58;0.23297197261335725;2.2568683351631766
5.59;0.2542957186183168;2.0044946448006464
5.6000000000000005;0.27299857616598366;1.7331401884757334
5.61;0.2889045083558146;1.4455866062804232
5.62;0.30186607094734647;1.1447659717464864
5.63;0.31176576875020084;0.8337309511307588
5.64;0.3185171098070285;0.5156238403210609
5.65;0.3220653381613488;0.1936449592557897
5.66;0.3223878590490192;-0.12897955405502753
5.67;0.31949433326703025;-0.4490299974009896
5.68;0.3134264523117612;-0.763325193929053
5.69;0.3042573957899034;-1.068754061687434
5.7;0.29209097496565556;-1.3623063465626486
5.71;0.27706047534883843;-1.641102241209705
5.72;0.25932721004806336;-1.902420579630813
5.73;0.23907879951284358;-2.143725340595506
5.74;0.21652719557898348;-2.362690196432679
5.75;0.19190647088896695;-2.557220874291537
5.76;0.16547039609249695;-2.7254751089008953
5.7700000000000005;0.1374898306558211;-2.865880004346128
5.78;0.10824995499189227;-2.977146666211315
5.79;0.07804736818918255;-3.0582819009707114
5.8;0.047187084598748104;-3.1085969189932388
5.8100000000000005;0.015979459803361386;-3.1277129944099435
5.82;-0.015262921773912762;-3.1155642464363225
5.83;-0.046228391061885823;-3.0723963997372117
5.84;-0.07660926696727913;-2.9987638632762392
5.8500000000000005;-0.1061049381116087;-2.895522437067942
5.86;-0.13442481354101418;-2.763819842704974
5.87;-0.16129119049140356;-2.6050829866567544
5.88;-0.18644196702112326;-2.4210026727583194
5.89;-0.20963319578488795;-2.213515666417937
5.9;-0.23064144224277172;-1.9847844153869805
5.91;-0.24926593378689646;-1.7371745618595076
5.92;-0.2653304680034904;-1.4732305648650068
5.93;-0.2786850734219996;-1.1956496041162712
5.94;-0.28920739979146065;-0.907254076390807
5.95;-0.29680382797870775;-0.6109629510735299
5.96;-0.3014102888531002;-0.3097622772549742
5.97;-0.3029927840962856;-0.006675140448444972
5.98;-0.3015476053657021;0.2952686437659884
5.99;-0.29710124971072066;0.5930627335964371
6.0;-0.2897100356735559;0.883754177093276
6.01;-0.2794594221274087;1.1644726339257414
6.0200000000000005;-0.2664630399986595;1.432458671394917
6.03;-0.2508614466785838;1.6850908390676955
6.04;-0.2328206167686439;1.9199112544997825
6.05;-0.2125301857525072;2.1346494612495825
6.0600000000000005;-0.19020146435653548;2.327244319536392
6.07;-0.16606524508192216;2.4958637254476552
6.08;-0.14036942291593582;2.6389219649126447
6.09;-0.11337645517152824;2.7550945427413627
6.1000000000000005;-0.08536068621995191;2.8433303479076737
6.11;-0.05660556462875625;2.902861050471341
6.12;-0.02740077898365824;2.933207605699219
6.13;0.001960653525808008;2.9341839190569607
6.140000000000001;0.031185324003182496;2.905897496778216
6.15;0.05998235843812924;2.848747215998835
6.16;0.08806630823622316;2.763418196165527
6.17;0.11515997483075298;2.6508737930182975
6.18;0.1409971412265398;2.5123449177887305
6.19;0.16532518279501474;2.3493166715369633
6.2;0.18790753127897555;2.163512518820115
6.21;0.20852597125269784;1.9568761762755693
6.22;0.22698274129211207;1.731551318182713
6.23;0.24310242499972215;1.4898594242794183
6.24;0.25673361184397014;1.2342759188718273
6.25;0.2677503082346014;0.9674048507047166
6.26;0.2760530963581352;0.6919524425313716
6.2700000000000005;0.2815700173755356;0.41069969603776774
6.28;0.28425717915944454;0.1264743291950517
6.29;0.28409908277355594;-0.1578775727391779
6.3;0.28110866303751886;-0.4395200264277395
6.3100000000000005;0.27532704635869415;-0.7156553894182673
6.32;0.2668230276960355;-0.9835521065552375
6.33;0.25569227450594306;-1.2405716811656848
6.34;0.2420562654707779;-1.4841946012036322
6.3500000000000005;0.22606097591034857;-1.7120450146956956
6.36;0.20787532459051775;-1.9219138272822085
6.37;0.18768939749806046;-2.1117800682472962
6.38;0.16571246793087313;-2.2798302949640883
6.390000000000001;0.14217083350526055;-2.4244758501100807
6.4;0.11730549093881618;-2.544367801288039
6.41;0.09136967419673725;-2.6384094383015273
6.42;0.06462628157955218;-2.7057661992266677
6.43;0.03734521413482776;-2.745872948456653
6.44;0.009800657228475292;-2.758438535905669
6.45;-0.01773167084669397;-2.7434476050511973
6.46;-0.04497727454690524;-2.701159645960364
6.47;-0.07166561308709556;-2.6321053130277434
6.48;-0.09753278263676121;-2.5370800482053526
6.49;-0.12232412136716528;-2.4171350917610113
6.5;-0.14579671194099897;-2.273565982039387
6.51;-0.16772175703554273;-2.1078986592246247
6.5200000000000005;-0.1878868041631082;-1.9218733199064602
6.53;-0.2060977989254233;-1.71742622481501
6.54;-0.22218094757978596;-1.496669606899894
6.55;-0.23598436751247404;-1.261869887078059
6.5600000000000005;-0.2473795158045996;-1.0154244855249972
6.57;-0.25626237750930925;-0.7598373764210494
6.58;-0.26255440359680055;-0.4976936888153213
6.59;-0.266203195077055;-0.23163362288291495
6.6000000000000005;-0.2671829189278556;0.03567411388771441
6.61;-0.26549446006337213;0.3015590258849935
6.62;-0.26116530750790573;0.5633754639958758
6.63;-0.25424917028366856;0.8185289108111884
6.640000000000001;-0.24482534283610935;1.0645016471594297
6.65;-0.23299780742334042;1.2988775529252552
6.66;-0.21889410045677982;1.5193657938754574
6.67;-0.20266394653795425;1.7238231642371842
6.68;-0.1844776768687343;1.9102748688520688
6.69;-0.1645244485864089;2.0769335439131384
6.7;-0.14301028171879332;2.2222163055741793
6.71;-0.12015594509629711;2.344759821805103
6.72;-0.0961946828996943;2.443432878320535
6.73;-0.07136984823846605;2.5173468174082836
6.74;-0.04593243462594874;2.5658634283318844
6.75;-0.020138542322726494;2.5886003073190587
6.76;0.005753196189832711;2.585433643492039
6.7700000000000005;0.031484205456535415;2.5564984208768564
6.78;0.05679854551022894;2.5021860402587732
6.79;0.08144545143571498;2.4231393952584135
6.8;0.10518181606757153;2.320245455500383
6.8100000000000005;0.12777458206309306;2.1946254485249996
6.82;0.14900302606320773;2.0476227436402588
6.83;0.16866091052999713;1.8807885696089681
6.84;0.18655848237976444;1.6958657162396573
6.8500000000000005;0.20252429936629812;1.4947703911785044
6.86;0.2164068665312721;1.2795724199132437
6.87;0.22807606724682594;1.052473992882013
6.88;0.23742437538284916;0.8157871770755845
6.890000000000001;0.24436783710563822;0.5719104295611127
6.9;0.2488468146195302;0.3233043194276155
6.91;0.25082648408577685;0.07246673602827591
6.92;0.2502970809904444;-0.17809212532700872
6.93;0.2472739006770571;-0.42587487096852317
6.94;0.24179704464513044;-0.6684217619608619
6.95;0.23393092129121004;-0.9033350896662801
6.96;0.22376350753974364;-1.1283028430755069
6.97;0.21140537686928837;-1.3411214119050758
6.98;0.1969885063021777;-1.5397171305270572
6.99;0.18066487508158705;-1.7221664356844646
7.0;0.16260486964051749;-1.8867144522152879
7.01;0.14299551072107347;-2.031791815815575
7.0200000000000005;0.12203852239439376;-2.1560295845811357
7.03;0.09994826150387874;-2.258272086511514
7.04;0.07694952963467616;-2.3375875879152765
7.05;0.0532752903708208;-2.3932767042713117
7.0600000000000005;0.029164313238318775;-2.424878438195808
7.07;0.004858769517499513;-2.4321738256457675
7.08;-0.019398195813351338;-2.4151871023182934
7.09;-0.04336489243178903;-2.374184704771925
7.1000000000000005;-0.06680349185696408;-2.309671330524424
7.11;-0.08948238017620104;-2.222384077024156
7.12;-0.11117844078662316;-2.113284318503095
7.13;-0.13167925153929477;-1.9835470130485908
7.140000000000001;-0.15078515498314998;-1.8345482639191364
7.15;-0.16831120134765581;-1.667850730258504
7.16;-0.1840889325949155;-1.4851873276767231
7.17;-0.19796799694593875;-1.2884432600984679
7.18;-0.20981757563353923;-1.07963661698018
7.19;-0.21952761031693382;-0.8608977079168498
7.2;-0.22700981631144002;-0.6344473842154554
7.21;-0.23219847695926144;-0.4025745239513695
7.22;-0.23505100810792415;-0.16761294519930578
7.23;-0.23554829098477956;0.06808205150152574
7.24;-0.2336947690485972;0.30215725534901744
7.25;-0.22951830955138217;0.5322850019417787
7.26;-0.22306983208989575;0.7561862902486488
7.2700000000000005;-0.21442270872343885;0.9716532977576948
7.28;-0.20367194306876776;1.1765711163578352
7.29;-0.1909331364271209;1.368938473718841
7.3;-0.17634125280507046;1.54688723317211
7.3100000000000005;-0.1600491957294178;1.7087005021296295
7.32;-0.14222621210288602;1.8528291399976795
7.33;-0.12305613908389733;1.9779065354614795
7.34;-0.10273551271013946;2.0827615051139534
7.3500000000000005;-0.08147155741340649;2.166429192993016
7.36;-0.05948007709359003;2.2281598698566305
7.37;-0.03698326883282975;2.2674255500098726
7.38;-0.014207481366059135;2.2839243645145126
7.390000000000001;0.008619057901487637;2.2775826770940752
7.4;0.03126852665478022;2.2485549071546727
7.41;0.05351577787267345;2.197221072960938
7.42;0.07514057390922205;2.124182104970313
7.43;0.09592976339665311;2.0302529766523962
7.44;0.11567937832782652;1.91645371539571
7.45;0.13419663105383234;1.783998413996136
7.46;0.15130179255484127;1.634282356372528
7.47;0.16682993222677225;1.468867373130046
7.48;0.18063250348887191;1.2894656061362189
7.49;0.19257876006421418;1.0979218385969547
7.5;0.2025569860723863;0.8961945377377878
7.51;0.2104755388232142;0.6863359377784426
7.5200000000000005;0.21626367866762297;0.4704711497426939
7.53;0.21987219272738404;0.25077669052536067
7.54;0.2212737990808281;0.029458575959736527
7.55;0.22046333141233757;-0.19126978091854668
7.5600000000000005;0.21745770224567562;-0.4092096957365873
7.57;0.21229564578653648;-0.6221990715837793
7.58;0.20503724506294732;-0.8281338059948611
7.59;0.19576324734040068;-1.024988526903802
7.6000000000000005;0.18457417652508876;-1.2108365111057797
7.61;0.17158925203761682;-1.3838684764878881
7.62;0.15694512468863514;-1.542410159322358
7.63;0.14079444494380733;-1.684938465587648
7.640000000000001;0.12330427711001192;-1.8100960755984088
7.65;0.10465437572273736;-1.9167042982529976
7.66;0.085035341339717;-2.0037741128380424
7.67;0.06464667809969432;-2.070515282594949
7.68;0.043694768920855206;-2.1163434390647238
7.69;0.022390788199567566;-2.140885079873617
7.7;0.0009485783762308415;-2.143980457816102
7.71;-0.020417492547872024;-2.1256843222194237
7.72;-0.04149467251603306;-2.08626451168588
7.73;-0.062073939475054;-2.026198434296858
7.74;-0.08195207012098696;-1.9461674725213345
7.75;-0.10093364445362539;-1.8470493720948395
7.76;-0.11883296300277152;-1.729908706338788
7.7700000000000005;-0.13547585910573168;-1.5959855143778212
7.78;-0.1507013900784166;-1.446682235595212
7.79;-0.16436338960315733;-1.2835490781822885
7.8;-0.17633186575672508;-1.1082679674504465
7.8100000000000005;-0.18649423291533232;-0.9226352509973358
7.82;-0.19475636488100714;-0.7285433286657902
7.83;-0.20104345982246558;-0.5279613983874973
7.84;-0.2053007090180602;-0.32291551393754475
7.8500000000000005;-0.20749376357523036;-0.11546815407573899
7.86;-0.2076089952801248;0.09230248891076073
7.87;-0.20565354973926986;0.2983232955644288
7.88;-0.2016551922057496;0.5005468710388288
7.890000000000001;-0.19566194850189025;0.6969718584508058
7.9;-0.18774154515771946;0.8856627123212835
7.91;-0.1779806554062584;1.064768736386092
7.92;-0.16648395925343262;1.2325421998134514
7.930000000000001;-0.15337302768564987;1.387355352375874
7.94;-0.1387850433213507;1.5277161801447805
7.95;-0.12287136978405226;1.6522827389570065
7.96;-0.10579598585322886;1.759875937676258
7.97;-0.08773379988211037;1.8494906459945566
7.98;-0.06886886209653661;1.9203050222632967
7.99;-0.04939249283800877;1.9716879769379503
8.0;-0.029501345718271448;2.003204704370531
8.01;-0.009395425335703582;2.0146202350295384
8.02;0.010723920483277874;2.00590098073
8.03;0.030656013822638127;1.9772142656219223
8.040000000000001;0.05020284506596012;1.9289258557135744
8.05;0.0691710367965652;1.8615955193534506
8.06;0.08737375359844993;1.7759706708791834
8.07;0.10463253900886194;1.6729781684898641
8.08;0.12077906155960567;1.553714355678545
8.09;0.13565675291751256;1.4194334522657501
8.1;0.14912232200642303;1.2715344193998932
8.11;0.1610471310274757;1.1115464309884695
8.120000000000001;0.17131842028051894;0.9411130998646347
8.13;0.1798403686728729;0.7619756311751641
8.14;0.18653498120497897;0.5759550782313811
8.15;0.19134279569473958;0.3849338645333956
8.16;0.19422340212741282;0.1908367625751705
8.17;0.19515576947637953;-0.004388469246753981
8.18;0.19413837793644056;-0.19879061406553958
8.19;0.19118915565015288;-0.39043441583479105
8.2;0.1863452235164271;-0.5774198754953328
8.21;0.1796624474286489;-0.7579010220727966
8.22;0.17121480682518928;-0.9301041150463836
8.23;0.1610935845027081;-1.0923450407637711
8.24;0.14940638733111786;-1.2430457483706998
8.25;0.1362760083820977;-1.3807495591065504
8.26;0.12183914387587767;-1.504135186397856
8.27;0.10624496422480206;-1.6120294940344868
8.28;0.08965359217549725;-1.703418409319029
8.290000000000001;0.07223445191424004;-1.7774565036388408
8.3;0.05416454738411081;-1.8334747556967332
8.31;0.035626665032189454;-1.8709865005449382
8.32;0.01680752718524673;-1.8896915425258236
8.33;-0.0021040839611230866;-1.8894784519198533
8.34;-0.020919218823753197;-1.8704248755957158
8.35;-0.03945064314317853;-1.8327960225811462
8.36;-0.05751469969442361;-1.7770412690559407
8.370000000000001;-0.07493312434074191;-1.703788940492073
8.38;-0.09153480310022943;-1.6138393481779372
8.39;-0.10715744918603537;-1.508156085719348
8.4;-0.1216491864364407;-1.3878558149654472
8.41;-0.13487002200955264;-1.2541964851759522
8.42;-0.14669319473840223;-1.1085642336907577
8.43;-0.15700638739881206;-0.9524590659102562
8.44;-0.16571278721012878;-0.7874794218479958
8.45;-0.17273199256203164;-0.6153058723749584
8.46;-0.17800074141408875;-0.4376839634967607
8.47;-0.1814734848243446;-0.25640664850455763
8.48;-0.1831227635747492;-0.07329620313583737
8.49;-0.1829394104997514;0.10981415579841225
8.5;-0.18093256983281622;0.2910985182694894
8.51;-0.17712953318321858;0.46875641932552137
8.52;-0.17157539344961992;0.6410308167940484
8.53;-0.16433252530775627;0.8062253138956859
8.540000000000001;-0.15547989406073123;0.9627209039398085
8.55;-0.14511220187135068;1.1089917898937685
8.56;-0.13333888029389945;1.2436202098867557
8.57;-0.12028294097516215;1.3653101704052144
8.58;-0.10607969408971436;1.4728998618094766
8.59;-0.09087535049193605;1.5653727195550562
8.6;-0.07482551989238993;1.6418669770609353
8.61;-0.05809362183658869;1.7016836430651427
8.620000000000001;-0.04084922479512476;1.7442928199253127
8.63;-0.023266330842198077;1.7693383137408858
8.64;-0.005521622809824369;1.7766404924617356
8.65;0.012207308193092872;1.7661973723358289
8.66;0.029743737335480854;1.7381839285947929
8.67;0.046913564861089566;1.6929496441752945
8.68;0.0635470416770465;1.6310143280942038
8.69;0.07948044463786812;1.5530622522476396
8.700000000000001;0.09455768512086368;1.4599346714633488
8.71;0.10863183500016547;1.3526208082114852
8.72;0.1215665552810258;1.2322473971678936
8.73;0.1332374132744605;1.100066901122754
8.74;0.14353307589326092;0.9574445200057246
8.75;0.15235636753187667;0.8058441274252035
8.76;0.15962518258564018;0.6468132792504807
8.77;0.1652732439536131;0.4819674493640433
8.78;0.16925070076261817;0.3129736506908642
8.790000000000001;0.1715245608192203;0.1415335834582884
8.8;0.17207894984464006;-0.03063342665442098
8.81;0.17091520388834075;-0.20180767713740783
8.82;0.16805178627938158;-0.3702862290602948
8.83;0.16352403520303505;-0.534399823262613
8.84;0.1573837442384212;-0.6925293932593719
8.85;0.1496985798678354;-0.8431220042877476
8.86;0.14055134353019944;-0.9847060778709666
8.870000000000001;0.13003908545684031;-1.1159057406721327
8.88;0.11827207984867252;-1.2354541606701066
8.89;0.10537267305296882;-1.3422057481451406
8.9;0.09147401479486025;-1.4351470916860045
8.91;0.07671868740530602;-1.5134065349785353
8.92;0.06125724667548855;-1.5762623073097812
8.93;0.04524668862672734;-1.62314912321974
8.94;0.02884885800831032;-1.653663186200269
8.950000000000001;0.012228814702957514;-1.6675655177166877
8.96;-0.004446820555297063;-1.6647839901267516
8.97;-0.02101154604527462;-1.6454127611231986
8.98;-0.037300623077039935;-1.60971129562079
8.99;-0.05315272336956199;-1.5581007645018865
9.0;-0.06841151804368052;-1.4911593331241195
9.01;-0.08292721955094438;-1.4096157197601458
9.02;-0.09655804781720104;-1.31434134709088
9.03;-0.10917161259653574;-1.2063410770181853
9.040000000000001;-0.12064619597767616;-1.086742658965017
9.05;-0.1308719235326515;-0.9567849939960259
9.06;-0.1397518126399646;-0.8178053376406643
9.07;-0.14720268795630612;-0.6712255752696962
9.08;-0.1531559575588009;-0.5185376808117921
9.09;-0.15755823419133888;-0.36128860937155965
9.1;-0.16037181151879568;-0.20106461028980277
9.11;-0.16157497533710016;-0.03947526972241314
9.120000000000001;-0.16116215659822733;0.12186263906789835
9.13;-0.15914392311656336;0.28134130642602767
9.14;-0.15554680898715648;0.4373778789026307
9.15;-0.15041298647747117;0.5884301452304368
9.16;-0.14379978313969924;0.7330117536629621
9.17;-0.1357790495282792;0.869706807744922
9.18;-0.1264363850354556;0.9971837071291751
9.19;-0.1158702292481654;1.1142080878142266
9.200000000000001;-0.1041908289286405;1.2196547416356591
9.21;-0.09151909188533691;1.3125184040263986
9.22;-0.07798533847487357;1.3919232965971076
9.23;-0.06372796337900687;1.4571313164156536
9.24;-0.04889202957622738;1.5075489650344935
9.25;-0.033627783743398545;1.5427325063231494
9.26;-0.018089146151805673;1.562391908808402
9.27;-0.0024321589016641446;1.5663931016274586
9.28;0.013186578452962193;1.5547586981515795
9.290000000000001;0.02861147275696426;1.5276671344543178
9.3;0.04368948546331088;1.4854502638213551
9.31;0.058271647654679834;1.4285894410661835
9.32;0.07221452961171669;1.3577101248297547
9.33;0.08538164891388565;1.2735750653970666
9.34;0.0976448036816283;1.1770761505981095
9.35;0.10888531791541789;1.069224996576956
9.36;0.11899518685502478;0.9511423822350388
9.370000000000001;0.12787811142522093;0.8240466366631868
9.38;0.1354504115991329;0.6892411026002182
9.39;0.14164181057065536;0.5481007999368873
9.4;0.14639608205512372;0.40205842786808793
9.41;0.14967155485045214;0.25258984855967553
9.42;0.15144147010015882;0.10119920640287089
9.43;0.15169418980172522;-0.05059623019678222
9.44;0.150433249916158;-0.20128117092869766
9.450000000000001;0.14767726661059052;-0.3493574617477812
9.46;0.14345968966933684;-0.49335893377328044
9.47;0.1378284104262788;-0.6318659162326241
9.48;0.1308452258845624;-0.7635191898938054
9.49;0.12258516730645236;-0.8870333096886547
9.5;0.11313569879486049;-1.0012091182842346
9.51;0.10259579599949109;-1.1049453665863136
9.52;0.0910749127816468;-1.197249301865072
9.53;0.0786918479980743;-1.2772461312934733
9.540000000000001;0.06557352397262364;-1.3441872805230004
9.55;0.05185368809239701;-1.3974573505537913
9.56;0.0376715518680256;-1.4365797219371628
9.57;0.023170380930152855;-1.4612207507029533
9.58;0.00849605052651978;-1.4711925354007926
9.59;-0.006204419795840375;-1.4664542039682908
9.6;-0.020784336798394268;-1.447111727188951
9.61;-0.035098793667586066;-1.4134162222582511
9.620000000000001;-0.049006112925847486;-1.365761165296882
9.63;-0.062369239387510565;-1.304677303332371
9.64;-0.07505709169406802;-1.2308274592285544
9.65;-0.08694584651838992;-1.1449989472190634
9.66;-0.09792014211661704;-1.0480954698311848
9.67;-0.10787419677677251;-0.9411275233735461
9.68;-0.11671282423047692;-0.8252019416342473
9.69;-0.12435234106755741;-0.7015104587728775
9.700000000000001;-0.1307213548581023;-0.5713174918129477
9.71;-0.1357614275710319;-0.43594724265078183
9.72;-0.13942760630314746;-0.2967702530339619
9.73;-0.1416888177566012;-0.1551895525571559
9.74;-0.14252812225593925;-0.012626538345029512
9.75;-0.14194282673562444;0.12949327305392203
9.76;-0.1399444546722463;0.2697544680563007
9.77;-0.13655857394642715;0.4067658355473463
9.78;-0.1318244861973057;0.5391741071811555
9.790000000000001;-0.12579478216928952;0.6656772765130221
9.8;-0.11853475893316658;0.7850375164896571
9.81;-0.11012172322418703;0.896093102588509
9.82;-0.10064416970348096;0.9977697636091012
9.83;-0.09020085500228589;1.089091041490148
9.84;-0.07889977751300928;1.1691876918470414
9.85;-0.06685704730827743;1.2373057913222432
9.86;-0.05419571181263641;1.292813899594459
9.870000000000001;-0.041044496104999814;1.33520884954347
9.88;-0.027536496241189052;1.364120239600601
9.89;-0.013807834589762988;1.3793136022702386
9.9;3.709869224358467e-06;1.3806921932137914
9.91;0.01376008208147104;1.3682974153698546
9.92;0.027324326893012733;1.3423078426053814
9.93;0.04056195263785299;1.3030369107485542
9.94;0.05334226137851844;1.2509292412818207
9.950000000000001;0.0655396371066942;1.18655567959667
9.96;0.07703477807401579;1.110607104603395
9.97;0.08771586143678498;1.0238870631149906
9.98;0.0974796283079305;0.9273033032033262
9.99;0.106232379227807;0.8218583069594312
